Sentiment,Text
positive,"have just found the real Hugh Jackman on Twitter. Very excited!  Yes, I am that childish... [6 days to go]"
positive,@tommcfly Tom.. I love your hair atm.. Very good... I prefer it short!! Can't wait for up close tour.. 8th May in Manchester  Love You x
positive,"@tweetsantaclaus LOL, I truly hope so "
positive,@Audrey1xoxo good times 
positive,@suellensantos1 ::.Smiles:: Thank you for reading my blog and commenting 
positive,"@jtug i would like to introduce my friend, @wulan_suling "
positive,@Knittalottia It was so much fun that I'm tempted to go get a bunch of men's jeans at a thrift store so I can do more 
positive,chillaxin on Sunday morning 
positive,@hollybird Have a good day Holly 
positive,@krist0ph3r thanks for yr comment on flickr 
positive,"@giffen The events are May 9th and 10th. Details here: www.mchenwears.com E½E½if you come, definitely introduce yourself "
positive,back to twitterverse 
positive,movies movies movies!!!! i love the movies 
positive,@obsessiveenigma http://twitpic.com/3lbcpositive - agrres with jamie *muhahaha* i do like the tights though 
positive,http://twitpic.com/3lbwd - when I dyed my hair to red haha 
positive,"Found out that @marriedgamer1's sister had her 2nd son, Ehren, on my birthday  Congratuations!!!"
positive,"social networking sites become a lil boring sometimes...anyways,bye guys see y'all tomorrow..have a gr8 evening ahead "
positive,@BlokesLib I was thinking more from a #fieldrunners point of view . . .   Do you like the new tweetdeck icon? The yellow is a bit much ...
positive,"@richardcostin I don't intend too, it's the weekend!! "
positive,Happy birthday to my Barton!  Its Sunday funday 
positive,@rxmxa Thank goodness it'll be opening here in Toronto!! 
positive,"ohh hhaa its okey kok.. well, i've been with telkomsel since i was 11 hahaa, what a loyal consumer right "
positive,"@s3dooya Coffee, chocolate, tea, gym "
positive,Installing spore in wine in ubunti 
positive,leaving nc for vineland nj....come hang out at hangover 8positive tonight at the sbh show 
positive,is happy again 
positive,"@skr nah not filmed in IMAX afaik, unfortunately. Will ask around tomorrow and book "
positive,@I_Am_A_Geek who does? LOL. I've done nearly two pages  how much you done?
positive,@Kaylias But of course the guy selling our company health insurance said allergies are &quot;all in our heads&quot; 
positive,"i think my favorite thing in the whole world is going to church with my boyfriend, yay for sundays. "
positive,@ryanbridgwood Thanks! A mock-interview with Nastaha has been posted! 
positive,taking my hostee to the station before church.. yet again another long day 
positive,@Knurkie yes back tomorrow! Its hot here too!! 2positivec! I got a good tan!! Im in the spa now! Getting a massage  yep get jealouse lol love ya
positive,@andyclemmensen wtfffffff why? chocolate gelato is pretty much like heaven. gues you might've had a BIT too much then? mango's the best 
positive,"2nd wicket goon too! so quickly... preity, now your gloomy look is justified  #ipl"
positive,@mongey91 Thanks 
positive,@BeckyMcCray Me too! (inre Sunday cleanup). Raising my tea cup to wish us both good luck 
positive,"@mfubib thanks, thought it probably was but just thought I'd ask "
positive,mmm sun (L) sat in the garden soaking it in 
positive,Glad to see waffles are trending...as that's what I'm about to make.  Happiness.
positive,@gerdiefrancisco gnyt gerds...  rest well... hope the chemo went well...
positive,working now.  | home alone.
positive,@Hazimov http://digg.com/d1nnVZ u will love it 
positive,"@Shar_ds Aha, thanks - they must be coming through my manor on the way to Wem-ber-leeeee then "
positive,@nathareid oh yeah yellowcard is damn gud 
positive,@LucieLKS Hiiii U Ok? would you be able to send me a signed positiveto?  x
positive,Someone stole my seat!  http://twitpic.com/3lbwy
positive,is feeling better after a day of nothing  http://plurk.com/p/ozp02
positive,"@Stellarchild i liked it, i'll keep following you "
positive,finally on here after being bugged like crazy!!! follow and i will follow back   Peace&amp;&amp;Love x
positive,@TraciKnoppe sleeping in is such a Sunday treat! Have fun with your family 
positive,@shamsy33 Wow that would be aweome. Ants from 1977 and a wee fat ant called Hurley. can't wait for tonights epidode 
positive,phillies game today  phillie phanatic birthday
positive,@reedwinter theyre cute  blesss youu reedlette. keep me updated on whatevers going down in NC 
positive,@harp_girl Go You!! I'm still amazed when I wake up &amp; the house is still orderly 
positive,@nick_carter Hey Nick i justa wanna say hello 
positive,IE½m away ...  working war okai
positive,@BeckyMcCray  well it seems like that is every Sunday's project for me 
positive,just spotted a visible HMI light at Werner Herzog's &quot;Cobra Verde&quot; 
positive,"not enough sleep/ dying my hair/ laundry/ packing  boston tomorrow, orlando tuesday and wednesday, and west palm the rest of the week(:"
positive,@ellababy13 I love you! 
positive,@tiaralynn Yeah I am  Logo design is the first step to getting an ipod shuffle
positive,It's good when I'm on a high though! 
positive,My gf and I are heading out to look for fossils. Weather is awesome! Good Sunday for sure 
positive,@addiiee IE½ll start my holidays in 27 of July  I want now!! haha 
positive,@Truegriff Scratch DISCREETLY. That is the answer. 
positive,@vbright Love you V! 
positive,"If i were the camera man covering a PK11 match, you wouldn't see any cricket at all. You get what i'm saying ? "
positive,"@macintom site doesn't seem to want to load up, they must be getting a lot of hits "
positive,"Time for bed, now I need to get up off the couch.. Night twitterland "
positive,good morning   State of Play was terrific last night.  Russell Crowe was very good actually.  Go check it out!
positive,@AshrafGhori your welcome 
positive,@ToddBrink @SnarkySabs  I had to play Fast Car twice this am 
positive,shares http://tinyurl.com/22buwf love this song  http://plurk.com/p/ozpy6
positive,shakin' it to Spanish music 
positive,i'm curretly listening at James Morrison's album i really like his voice  kind d LSs on his song's   )
positive,"nothing wrong with gayness, I love my lover boy.  The Rey de me Soul."
positive,I want to get to the Beatles Magical Mystery Tour in London! it sounds so coool  though I'm not a huge Beatles fan I want to see it
positive,Could do with a drink!!! Margherita anyone? 
positive,@jeffpulver two words:  wi fi 
positive,"ehh , gotta clean my room  and booo , school 2morooo =("
positive,@KhloeKardashian hey khloe!!! I love keeping up and watch it every time with my fam!!!! love you and your sisters 
positive,is off to swimming lessons 
positive,"@barbaraling Oh good, good, having some coffee, got a fairly clean slate, contemplating the day... thinking I might screw off   You?"
positive,Im the only one awake in my house... O.o... just hanging on the web 
positive,"yaaay, Home Alone this afternoon...now, what mischief can I get up to...I refuse to grow up and act mature "
positive,@derisu really? i'm surprised! i just don't see the point since i'm online whenver my macs on anyway! p.s; welcome back to cambridge! 
positive,To my Arab-music-listening bros &amp; sis: can you introduce me to some good arabic singers i can check out? Other than Amr Diab? 
positive,@amandaseyfried Hi Amanda. I know you probably get thousands of messages a day. But I actually love you. 
positive,@colalightplz the same here 
positive,@xomalese no problem  xoxo good luck with everything!
positive,Wow its actually sunny positive once 
positive,"good night last night, thanks Egg "
positive,"one down, two to go. marcus snores waaaaay to loud when he's poorly. bless "
positive,@vickybrooke09 I'll give it a go later.  xx
positive,I so wish I was going to black bear today....ugh! anyway! i'll see you all on the 22nd anyway 
positive,Time for some sun worship 
positive,"as much as i usually hate the sun, im actually enjoying this weather "
positive,is going to have Pizza then going town 
positive,@Karen371 lol how random  wwe is it?
positive,"just got rid of IGNITION from my house, now lots of cleaning to do! i love our youth "
positive,okay so ive found a loop hole....now i can get my work done  LOL
positive,it was great day 
positive,"all functions finished ... smoothen out the edges, integrate index page, integrate templates and were done ... 1 year of work "
positive,Good morning twitters 
positive,ym-ing and surfing the net 
positive,"Three days left! So excited  Btw my best friend is home in sweden again, i've missed him "
positive,Friend @lets_be_bread is the best example of Lutheran awesomeness ever- He won 2nd prize in a drag pageant yesterday! So pretty. 
positive,grinding the red chili.. haha! 
positive,"Absolutely glorious day here in Perth, Scotland. Think it's raining in our Spanish village Bocairent "
positive,"@ian_watkins Hey Ian, is it to much to ask to get your opinion on my graphics work I've done? i'm a fan of your work, it influences me  x"
positive,"Get up? check.  Shower? check.  Long lovely walk in the sun? check.  Oooh, must be lunchtime! "
positive,CYT is half way there and fuck me I'm so excited! 
positive,Who's deffo going? 
positive,futebolzinho ontem do #videolog showdi!!! 
positive,super tired... it's too early to be awake on a weekend. kings island later 
positive,is in need of some good deserved sleep 
positive,watchin' TV 
positive,"@koola Never experienced that at night, but I've woken up, fallen back asleep, had a long dream then woken up and it's only 10 mins later "
positive,@fjkinnit yeah awesome song eh 
positive,Lovely sunny day off to the albert dock with lots of kids look like old mother hubert lol  aud xxx
positive,"@vtmom13 Thanks so much! Hope you enjoy your trip to Gettysburg! (BTW, if you go to new visitor center, ask for it, they dont carry) "
positive,@Rob_Aubrey Not sure. I wasn't there.  The Cliff notes version as recorded in the Gospels wasn't long. 
positive,@ValerieStevens isn't he just fannytastic ; old Seth !! did you see that he follows zero people ; not even you or i 
positive,"roommate was puking in bathroom, i went downstairs to use bathroom, met two drunk dudes, they think im hot "
